aucsecode,aucsenm,catgorycode,catgorynewcode,catgorynewnm,catgorynm,cprinsttcode,cprinsttnewcode,cprmtccode,cpruseprdlstcode,cpruseprdlstnm,delngde,delngprut,delngqy,insttnewnm,insttnm,ledgno,rnum,sbidpric,shipmntsecode,shipmntsenm,sleseqn,stdfrmlcnewcode,stdfrmlcnewnm,stdmgnewcode,stdmgnewnm,stdmtcnewcode,stdmtcnewnm,stdprdlstcode,stdprdlstnewcode,stdprdlstnewnm,stdprdlstnm,stdqlitynewcode,stdqlitynewnm,stdspciescode,stdspciesnewcode,stdspciesnewnm,stdspciesnm,stdunitnewcode,stdunitnewnm,whsalmrktcode,whsalmrktnewcode,whsalmrktnewnm,whsalmrktnm
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,520000,,,20190415,8,50,농협가락(공),농협가락(공),190416160940502,11,11100,,,1,101,상자,1ZZ,기타,58200,전라남도 나주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,520000,,,20190415,8,50,농협가락(공),농협가락(공),190416160940503,12,11100,,,1,101,상자,1ZZ,기타,58200,전라남도 나주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,520000,,,20190415,8,50,농협가락(공),농협가락(공),190416160940504,13,11100,,,1,101,상자,1ZZ,기타,58200,전라남도 나주시,1001,1001,배추,배추,11,특,100108,100108,쌈(알배기)배추,쌈배추,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,695000,,,20190415,16,5,농협가락(공),농협가락(공),190416161041594,14,10500,,,1,101,상자,1ZZ,기타,00000,,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,695000,,,20190415,16,10,농협가락(공),농협가락(공),190416161041595,15,11000,,,1,101,상자,1ZZ,기타,00000,,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,695000,,,20190415,16,7,농협가락(공),농협가락(공),190416161041596,16,13500,,,1,101,상자,1ZZ,기타,00000,,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,695000,,,20190415,16,9,농협가락(공),농협가락(공),190416161041597,17,11000,,,1,101,상자,1ZZ,기타,00000,,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,215000,,,20190415,1,60,농협가락(공),농협가락(공),190416161041598,18,16000,,,1,101,상자,1ZZ,기타,25000,강원도 양양군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,215000,,,20190415,1,60,농협가락(공),농협가락(공),190416161041599,19,16000,,,1,101,상자,1ZZ,기타,25000,강원도 양양군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,215000,,,20190415,1,60,농협가락(공),농협가락(공),190416161041600,20,16500,,,1,101,상자,1ZZ,기타,25000,강원도 양양군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,215000,,,20190415,1,60,농협가락(공),농협가락(공),190416161041601,21,16500,,,1,101,상자,1ZZ,기타,25000,강원도 양양군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,215000,,,20190415,1,60,농협가락(공),농협가락(공),190416161041602,22,16500,,,1,101,상자,1ZZ,기타,25000,강원도 양양군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,215000,,,20190415,1,60,농협가락(공),농협가락(공),190416161041603,23,17000,,,1,101,상자,1ZZ,기타,25000,강원도 양양군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,568000,,,20190415,2,24,농협가락(공),농협가락(공),190416161041630,24,3000,,,1,101,상자,1ZZ,기타,55500,전라북도 무주군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,568000,,,20190415,2,20,농협가락(공),농협가락(공),190416161041631,25,2500,,,1,101,상자,1ZZ,기타,55500,전라북도 무주군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,365000,,,20190415,2,21,농협가락(공),농협가락(공),190416161041636,26,24500,,,1,101,상자,1ZZ,기타,27800,충청북도 진천군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,627000,,,20190415,2,3,농협가락(공),농협가락(공),190416161041637,27,11500,,,1,101,상자,1ZZ,기타,50400,경상남도 밀양시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,627000,,,20190415,2,3,농협가락(공),농협가락(공),190416161041638,28,12000,,,1,101,상자,1ZZ,기타,50400,경상남도 밀양시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,627000,,,20190415,0.2,9,농협가락(공),농협가락(공),190416161041639,29,7000,,,1,111,단,109,9,50400,경상남도 밀양시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,323000,,,20190415,2,22,농협가락(공),농협가락(공),190416161041645,30,5500,,,1,101,상자,1ZZ,기타,33100,충청남도 부여군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,323000,,,20190415,2,19,농협가락(공),농협가락(공),190416161041646,31,5500,,,1,101,상자,1ZZ,기타,33100,충청남도 부여군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,323000,,,20190415,2,12,농협가락(공),농협가락(공),190416161041647,32,5500,,,1,101,상자,1ZZ,기타,33100,충청남도 부여군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,323000,,,20190415,2,25,농협가락(공),농협가락(공),190416161041648,33,5500,,,1,101,상자,1ZZ,기타,33100,충청남도 부여군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,323000,,,20190415,2,25,농협가락(공),농협가락(공),190416161041649,34,5500,,,1,101,상자,1ZZ,기타,33100,충청남도 부여군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,323000,,,20190415,2,25,농협가락(공),농협가락(공),190416161041650,35,5500,,,1,101,상자,1ZZ,기타,33100,충청남도 부여군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,323000,,,20190415,2,25,농협가락(공),농협가락(공),190416161041651,36,5500,,,1,101,상자,1ZZ,기타,33100,충청남도 부여군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,323000,,,20190415,2,20,농협가락(공),농협가락(공),190416161041653,37,5500,,,1,101,상자,1ZZ,기타,33100,충청남도 부여군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,323000,,,20190415,2,19,농협가락(공),농협가락(공),190416161041654,38,6000,,,1,101,상자,1ZZ,기타,33100,충청남도 부여군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,365000,,,20190415,2,7,농협가락(공),농협가락(공),190416161041662,39,25000,,,1,101,상자,1ZZ,기타,27800,충청북도 진천군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,469000,,,20190415,2,6,농협가락(공),농협가락(공),190416161041673,40,23000,,,1,101,상자,1ZZ,기타,12600,경기도 여주시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,469000,,,20190415,2,5,농협가락(공),농협가락(공),190416161041674,41,23500,,,1,101,상자,1ZZ,기타,12600,경기도 여주시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,390000,,,20190415,0.4,40,농협가락(공),농협가락(공),190416161041675,42,7500,,,1,111,단,124,40내,27200,충청북도 제천시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,390000,,,20190415,0.4,30,농협가락(공),농협가락(공),190416161041676,43,5500,,,1,111,단,123,30내,27200,충청북도 제천시,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,355000,,,20190415,2,2,농협가락(공),농협가락(공),190416161041709,44,13000,,,1,101,상자,1ZZ,기타,33400,충청남도 보령시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,565000,,,20190415,2,35,농협가락(공),농협가락(공),190416161041829,45,8500,,,1,101,상자,1ZZ,기타,55300,전라북도 완주군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,565000,,,20190415,2,35,농협가락(공),농협가락(공),190416161041830,46,8500,,,1,101,상자,1ZZ,기타,55300,전라북도 완주군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,534000,,,20190415,4,35,농협가락(공),농협가락(공),190416161041834,47,4000,,,1,101,상자,1ZZ,기타,58500,전라남도 무안군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,595000,,,20190415,1,2,농협가락(공),농협가락(공),190416161042218,48,15500,,,1,101,상자,1ZZ,기타,56000,전라북도 순창군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,668000,,,20190415,4,18,농협가락(공),농협가락(공),190416161142374,49,78000,,,1,101,상자,1ZZ,기타,52400,경상남도 남해군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,668000,,,20190415,4,6,농협가락(공),농협가락(공),190416161142375,50,82000,,,1,101,상자,1ZZ,기타,52400,경상남도 남해군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,668000,,,20190415,3.2,1,농협가락(공),농협가락(공),190416161142376,51,65600,,,1,101,상자,1ZZ,기타,52400,경상남도 남해군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,627000,,,20190415,3,3,농협가락(공),농협가락(공),190416161142377,52,24000,,,1,101,상자,1ZZ,기타,50400,경상남도 밀양시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,627000,,,20190415,2,4,농협가락(공),농협가락(공),190416161142379,53,42000,,,1,101,상자,1ZZ,기타,50400,경상남도 밀양시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,627000,,,20190415,3,1,농협가락(공),농협가락(공),190416161142380,54,73500,,,1,101,상자,1ZZ,기타,50400,경상남도 밀양시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,627000,,,20190415,2,10,농협가락(공),농협가락(공),190416161142381,55,28000,,,1,101,상자,1ZZ,기타,50400,경상남도 밀양시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,627000,,,20190415,2,39,농협가락(공),농협가락(공),190416161142382,56,41500,,,1,101,상자,1ZZ,기타,50400,경상남도 밀양시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,627000,,,20190415,2,9,농협가락(공),농협가락(공),190416161142383,57,41000,,,1,101,상자,1ZZ,기타,50400,경상남도 밀양시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,668000,,,20190415,4,16,농협가락(공),농협가락(공),190416161142449,58,83000,,,1,101,상자,1ZZ,기타,52400,경상남도 남해군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,668000,,,20190415,4,2,농협가락(공),농협가락(공),190416161142450,59,84000,,,1,101,상자,1ZZ,기타,52400,경상남도 남해군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,668000,,,20190415,4.4,1,농협가락(공),농협가락(공),190416161142451,60,92400,,,1,101,상자,1ZZ,기타,52400,경상남도 남해군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,668000,,,20190415,4,2,농협가락(공),농협가락(공),190416161142452,61,83000,,,1,101,상자,1ZZ,기타,52400,경상남도 남해군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,668000,,,20190415,4,4,농협가락(공),농협가락(공),190416161142453,62,86000,,,1,101,상자,1ZZ,기타,52400,경상남도 남해군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,668000,,,20190415,4.6,1,농협가락(공),농협가락(공),190416161142454,63,98900,,,1,101,상자,1ZZ,기타,52400,경상남도 남해군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,668000,,,20190415,4.4,1,농협가락(공),농협가락(공),190416161142455,64,94600,,,1,101,상자,1ZZ,기타,52400,경상남도 남해군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,668000,,,20190415,4,7,농협가락(공),농협가락(공),190416161142456,65,84000,,,1,101,상자,1ZZ,기타,52400,경상남도 남해군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,668000,,,20190415,4,2,농협가락(공),농협가락(공),190416161142457,66,86000,,,1,101,상자,1ZZ,기타,52400,경상남도 남해군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,667000,,,20190415,4,1,농협가락(공),농협가락(공),190416161142458,67,88000,,,1,101,상자,1ZZ,기타,52300,경상남도 하동군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,667000,,,20190415,4,4,농협가락(공),농협가락(공),190416161142459,68,88000,,,1,101,상자,1ZZ,기타,52300,경상남도 하동군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,668000,,,20190415,2.2,1,농협가락(공),농협가락(공),190416161142460,69,48400,,,1,101,상자,1ZZ,기타,52400,경상남도 남해군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,667000,,,20190415,2.2,1,농협가락(공),농협가락(공),190416161142461,70,48400,,,1,101,상자,1ZZ,기타,52300,경상남도 하동군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,668000,,,20190415,4,19,농협가락(공),농협가락(공),190416161142488,71,91000,,,1,101,상자,1ZZ,기타,52400,경상남도 남해군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,668000,,,20190415,4,18,농협가락(공),농협가락(공),190416161142489,72,93000,,,1,101,상자,1ZZ,기타,52400,경상남도 남해군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,476000,,,20190415,1.2,1,농협가락(공),농협가락(공),190416161142490,73,10000,,,1,108,봉지,1ZZ,기타,12500,경기도 양평군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,476000,,,20190415,1,3,농협가락(공),농협가락(공),190416161142494,74,7250,,,1,101,상자,1ZZ,기타,12500,경기도 양평군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,627000,,,20190415,0.2,25,농협가락(공),농협가락(공),190416161142689,75,5000,,,1,101,상자,1ZZ,기타,50400,경상남도 밀양시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,356000,,,20190415,0.2,44,농협가락(공),농협가락(공),190416161143084,76,1800,,,1,111,단,1ZZ,기타,32000,충청남도 서산시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,356000,,,20190415,0.2,33,농협가락(공),농협가락(공),190416161143085,77,1800,,,1,111,단,1ZZ,기타,32000,충청남도 서산시,1001,1001,배추,배추,13,보통,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,791000,,,20190415,2,16,농협가락(공),농협가락(공),190416161143271,78,11000,,,1,101,상자,1ZZ,기타,00000,,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,791000,,,20190415,2,15,농협가락(공),농협가락(공),190416161143275,79,11000,,,1,101,상자,1ZZ,기타,00000,,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,325000,,,20190415,2,6,농협가락(공),농협가락(공),190416161143311,80,15500,,,1,101,상자,1ZZ,기타,33600,충청남도 서천군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,325000,,,20190415,2,4,농협가락(공),농협가락(공),190416161143312,81,5000,,,1,101,상자,1ZZ,기타,33600,충청남도 서천군,1001,1001,배추,배추,12,상,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,255000,,,20190415,1,60,농협가락(공),농협가락(공),190416161143326,82,9000,,,1,101,상자,1ZZ,기타,24500,강원도 양구군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,255000,,,20190415,1,60,농협가락(공),농협가락(공),190416161143327,83,10000,,,1,101,상자,1ZZ,기타,24500,강원도 양구군,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
1,경매,10,10,엽경채류,엽경채류,11000102,6005607,660000,,,20190415,5,4,농협가락(공),농협가락(공),190416161143343,84,6500,,,1,101,상자,1ZZ,기타,52600,경상남도 진주시,1001,1001,배추,배추,11,특,100199,100199,기타,기타,12,kg,110001,1005601,가락동농수산물시장,서울가락도매시장
